paper_id,role,stratum,identifier_type,identifier,doi,title,journal,year,url
39911741_He_2024,gold (carries answers),epilepsy,PMID,39911741,10.3389/fneur.2024.1503632,Identification and verification of autophagy-related gene signatures and their association with immune infiltration and drug responsiveness in epilepsy,Frontiers in neurology,2024,https://pubmed.ncbi.nlm.nih.gov/39911741/
39917436_Nasca_2024,gold (carries answers),epilepsy,PMID,39917436,10.3389/fneur.2024.1508663,Late-onset first epileptic seizure and cerebral small vessel disease: role of juxtacortical white matter lesions,Frontiers in neurology,2024,https://pubmed.ncbi.nlm.nih.gov/39917436/
39925638_Lang_2024,gold (carries answers),epilepsy,PMID,39925638,10.3389/fneur.2024.1524637,Association of interictal epileptiform discharges and serum concentration of levetiracetam and lamotrigine,Frontiers in neurology,2024,https://pubmed.ncbi.nlm.nih.gov/39925638/
39934240_PinzonHoyos_2025,gold (carries answers),epilepsy,PMID,39934240,10.1038/s41598-025-88654-5,Drug-resistant epilepsy associated with peripheral complement decreases and sex-specific cytokine imbalances: a pilot study,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/39934240/
39953503_Gao_2025,gold (carries answers),epilepsy,PMID,39953503,10.1186/s12883-025-04046-2,"Comprehensive predictors of drug-resistant epilepsy in MELAS: clinical, EEG, imaging, and biochemical factors",BMC neurology,2025,https://pubmed.ncbi.nlm.nih.gov/39953503/
39968459_Specktor_2025,gold (carries answers),epilepsy,PMID,39968459,10.3389/fneur.2025.1446471,Secondary bilateral synchronization of interictal EEG discharges in focal epilepsy: prevalence and associated factors,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/39968459/
39987218_Moosavi_2025,gold (carries answers),epilepsy,PMID,39987218,10.1038/s41598-025-90632-w,Controllability of nonlinear epileptic-seizure spreading dynamics in large-scale subject-specific brain networks,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/39987218/
39987356_Yin_2025,gold (carries answers),epilepsy,PMID,39987356,10.1038/s41598-025-91438-6,Clinical and pathological risk factors for postencephalitic epilepsy after herpes simplex virus-1 encephalitis in children,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/39987356/
39992979_Thakur_2025,gold (carries answers),epilepsy,PMID,39992979,10.1371/journal.pone.0318025,Alternative perimetric tests for patients with drug-resistant epilepsy,PloS one,2025,https://pubmed.ncbi.nlm.nih.gov/39992979/
40000820_Naveed_2025,gold (carries answers),epilepsy,PMID,40000820,10.1038/s41598-025-91505-y,Insight into molecular and mutational scrutiny of epilepsy associated gene Gabrg2 leading to novel computer-aided drug designing,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40000820/
40007738_Kim_2025,gold (carries answers),epilepsy,PMID,40007738,10.3389/fneur.2025.1538598,Small-vessel-disease-induced white matter damage in occipital lobe epilepsy,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40007738/
40045230_Zhang_2025,gold (carries answers),epilepsy,PMID,40045230,10.1186/s12883-025-04115-6,Exploring the causal relationship between serum EFNB2 levels and epilepsy: a bidirectional Mendelian randomization and co-localization analysis,BMC neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40045230/
40093737_Chung_2025,gold (carries answers),epilepsy,PMID,40093737,10.3389/fneur.2025.1521001,Data transformation of unstructured electroencephalography reports by natural language processing: improving data usability for large-scale epilepsy studies,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40093737/
40097693_Boddeti_2025,gold (carries answers),epilepsy,PMID,40097693,10.1038/s41598-025-93978-3,Identifying the epileptic network by linking interictal functional and structural connectivity,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40097693/
40098821_Assenza_2024,gold (carries answers),epilepsy,PMID,40098821,10.3389/fneur.2024.1502668,Cenobamate modulates EEG cortical activity and connectivity in individuals with drug-resistant epilepsy: a pharmaco-EEG study,Frontiers in neurology,2024,https://pubmed.ncbi.nlm.nih.gov/40098821/
40103938_Phabphal_2025,gold (carries answers),epilepsy,PMID,40103938,10.3389/fneur.2025.1523468,Gene mutations linked to drug-resistant epilepsy in astrocytoma,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40103938/
40108237_Huang_2025,gold (carries answers),epilepsy,PMID,40108237,10.1038/s41598-025-90315-6,EEG detection and recognition model for epilepsy based on dual attention mechanism,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40108237/
40144629_Maru_2025,gold (carries answers),epilepsy,PMID,40144629,10.3389/fneur.2025.1491716,Cognitive dysfunction and its associated factors in patients with epilepsy at referral hospitals in the Amhara region: an institutional-based cross-sectional study,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40144629/
40166644_Tu_2025,gold (carries answers),epilepsy,PMID,40166644,10.3389/fneur.2025.1548477,"Evolving trends and burden of idiopathic epilepsy among children (0-14 years), 1990-2021: a systematic analysis for the Global Burden of Disease study 2021",Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40166644/
40188014_Alghamdi_2025,gold (carries answers),epilepsy,PMID,40188014,10.1186/s12883-025-04149-w,"Drug-resistant epilepsy in Saudi Arabia: prevalence, predictive factors, and treatment outcomes",BMC neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40188014/
40196867_Habermehl_2025,gold (carries answers),epilepsy,PMID,40196867,10.3389/fneur.2025.1564680,"The impact of the new definition of epilepsy on diagnosis, treatment, and short-term outcomes-A prospective study",Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40196867/
40210638_Sanguansermsri_2025,gold (carries answers),epilepsy,PMID,40210638,10.1038/s41598-025-95963-2,Change of heart rate variability in children and adolescent with drug resistant epilepsy,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40210638/
40211052_Chen_2025,gold (carries answers),epilepsy,PMID,40211052,10.1038/s41598-025-97112-1,Serum Klotho levels and epilepsy among U.S. adults in the NHANES 2013-2016: a cross-sectional study,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40211052/
40229486_Zhang_2025,gold (carries answers),epilepsy,PMID,40229486,10.1038/s41598-025-97333-4,Identification and validation of LY6H and GRM3 as candidate biomarkers for Glioma-related epilepsy,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40229486/
40251393_Kaczmarska_2025,gold (carries answers),epilepsy,PMID,40251393,10.1038/s41598-025-98414-0,Epileptic encephalopathy in a young Bengal cat caused by CAD deficiency,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40251393/
40274853_Berrich_2025,gold (carries answers),epilepsy,PMID,40274853,10.1038/s41598-025-95831-z,EEG-based epilepsy detection using CNN-SVM and DNN-SVM with feature dimensionality reduction by PCA,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40274853/
40303886_OliveiraYoung_2025,gold (carries answers),epilepsy,PMID,40303886,10.3389/fneur.2025.1552774,Quantitative SISCOM assessment for epileptogenic zone localization: insights from a multicenter study comparing two software platforms in temporal lobe epilepsy,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40303886/
40303893_Chu_2025,gold (carries answers),epilepsy,PMID,40303893,10.3389/fneur.2025.1580655,Clinician and patient readiness to engage with community health workers at epilepsy care centers,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40303893/
40307310_Meng_2025,gold (carries answers),epilepsy,PMID,40307310,10.1038/s41598-025-97696-8,M-NIG: mobile network information gain for EEG-based epileptic seizure prediction,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40307310/
40335613_Bartels_2025,gold (carries answers),epilepsy,PMID,40335613,10.1038/s41598-025-99272-6,Event driven neural network on a mixed signal neuromorphic processor for EEG based epileptic seizure detection,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40335613/
40348802_Wu_2025,gold (carries answers),epilepsy,PMID,40348802,10.1038/s41598-025-01087-y,NLRP3 inflammasome inhibits mitophagy during the progression of temporal lobe epilepsy,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40348802/
40355495_Yan_2025,gold (carries answers),epilepsy,PMID,40355495,10.1038/s41598-025-01015-0,Automated seizure detection in epilepsy using a novel dynamic temporal-spatial graph attention network,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40355495/
40386022_Zuo_2025,gold (carries answers),epilepsy,PMID,40386022,10.3389/fneur.2025.1521842,The clinical features and (18)F-FDG-PET analysis of absence status epilepsy,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40386022/
40389510_Yehenew_2025,gold (carries answers),epilepsy,PMID,40389510,10.1038/s41598-025-00558-6,Non-adherence to epileptic medications among adult patients in south west Shewa zone hospitals of central Ethiopia,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40389510/
40406700_Mei_2025,gold (carries answers),epilepsy,PMID,40406700,10.3389/fneur.2025.1578958,Semiological differences between children and adults with temporal lobe epilepsy: a video-EEG based multivariate analysis,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40406700/
40420007_Zhang_2025,gold (carries answers),epilepsy,PMID,40420007,10.1186/s12883-025-04217-1,Clinical characteristics of headache related to epilepsy: experience from a tertiary epilepsy center,BMC neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40420007/
40420060_Gettings_2025,gold (carries answers),epilepsy,PMID,40420060,10.1186/s12883-025-04200-w,Time to treatment in pediatric patients with repeated episodes of status epilepticus,BMC neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40420060/
40450138_Jang_2025,gold (carries answers),epilepsy,PMID,40450138,10.1038/s41598-025-04044-x,Saliva-based lacosamide monitoring paves the way toward personalized epilepsy pharmacotherapy,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40450138/
40467660_Mei_2025,gold (carries answers),epilepsy,PMID,40467660,10.1038/s41598-025-02127-3,Early hemodynamic differences between generalized and focal epilepsy measured by photoplethysmography,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40467660/
40520617_Zhu_2025,gold (carries answers),epilepsy,PMID,40520617,10.3389/fneur.2025.1599286,Association between dietary inflammatory index and epilepsy: findings from NHANES,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40520617/
40534740_Zhang_2025,gold (carries answers),epilepsy,PMID,40534740,10.3389/fneur.2025.1575628,"Severity, uncertainty, social support and coping style of parents who have children with epilepsy: a structural equation model",Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40534740/
40538658_Fang_2025,gold (carries answers),epilepsy,PMID,40538658,10.3389/fneur.2025.1591835,A single-center retrospective analysis of autoimmune glial fibrillary acidic protein astrocytopathy with seizures in children,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40538658/
40546255_Sadjadi_2025,gold (carries answers),epilepsy,PMID,40546255,10.3389/fneur.2025.1515484,Spatio-temporal independent component classification for localization of seizure onset zone,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40546255/
40589985_Sun_2025,gold (carries answers),epilepsy,PMID,40589985,10.3389/fneur.2025.1587200,Effect of visual stimulation on epilepsy susceptibility in neonatal hypoglycemic brain injury rats during development,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40589985/
40594203_FernándezMartín_2025,gold (carries answers),epilepsy,PMID,40594203,10.1038/s41598-025-03880-1,STIED: a deep learning model for the spatiotemporal detection of focal interictal epileptiform discharges with MEG,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40594203/
40596571_Abbigeri_2025,gold (carries answers),epilepsy,PMID,40596571,10.1038/s41598-025-07780-2,Therapeutic evaluation of Martynia annua derived carbon dots in epileptic Drosophila model,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40596571/
40606139_Lam_2025,gold (carries answers),epilepsy,PMID,40606139,10.3389/fneur.2025.1569551,"Comparative effectiveness of epilepsy surgery versus additional anti-seizure medications for Lennox-Gastaut syndrome: study protocol for a multicenter, mixed-methods study",Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40606139/
40615429_Li_2025,gold (carries answers),epilepsy,PMID,40615429,10.1038/s41598-025-04279-8,"Leveraging pathological markers of lower grade glioma to predict the occurrence of secondary epilepsy, a retrospective study",Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40615429/
40642219_Dejonckheere_2025,gold (carries answers),epilepsy,PMID,40642219,10.3389/fneur.2025.1600381,Fractionated stereotactic radiotherapy in people with drug-resistant focal epilepsy: first-in-human experience with a healthy tissue-preserving dose-fractionation concept,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40642219/
40646034_Wagh_2025,gold (carries answers),epilepsy,PMID,40646034,10.1038/s41598-025-08871-w,Population-based spectral characteristics of normal interictal scalp EEG inform diagnosis and treatment planning in focal epilepsy,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40646034/
40646440_Ben_2025,gold (carries answers),epilepsy,PMID,40646440,10.1186/s12883-025-04216-2,"Transcriptome profiling reveals major structural genes, transcription factors and biosynthetic pathways in refractory epilepsy in tropical region of China",BMC neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40646440/
40661240_Wang_2025,gold (carries answers),epilepsy,PMID,40661240,10.3389/fneur.2025.1526984,"Global, regional, and national epilepsy of unknown cause incidence and mortality, 1990-2036: cross-national health inequalities and predictive analytics",Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40661240/
40672463_Polat_2025,gold (carries answers),epilepsy,PMID,40672463,10.3389/fneur.2025.1576177,Evaluation of COVID-19 fear and sleep quality in individuals with epilepsy: a cross-sectional study,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40672463/
40689321_Kiriakopoulos_2025,gold (carries answers),epilepsy,PMID,40689321,10.3389/fneur.2025.1617539,Real world telehealth delivery of an evidence based self-management education program for people with epilepsy and cognitive comorbidity,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40689321/
40703772_Pelizzari_2025,gold (carries answers),epilepsy,PMID,40703772,10.3389/fneur.2025.1582548,Prolonged apnea in a boy with epilepsy and a novel gain-of-function missense CACNA1A variant indicating SUDEP risk,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40703772/
40707505_Verdoodt_2025,gold (carries answers),epilepsy,PMID,40707505,10.1038/s41598-025-09919-7,The fecal metabolome and microbiome are altered in dogs with idiopathic epilepsy compared to healthy dogs,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40707505/
40739218_Hu_2025,gold (carries answers),epilepsy,PMID,40739218,10.1186/s12883-025-04313-2,Anxiety and depression symptoms mediate the impact of neuroticism on insomnia in adults with epilepsy: a cross-sectional study,BMC neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40739218/
40740850_Butera_2025,gold (carries answers),epilepsy,PMID,40740850,10.3389/fneur.2025.1616480,Efficacy and safety of cannabidiol in a single-center pediatric drug-resistant epilepsy cohort: a retrospective study,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40740850/
40781139_Avalos_2025,gold (carries answers),epilepsy,PMID,40781139,10.1038/s41598-025-14718-1,Metabolic alterations associated with epileptic seizures detected by NMR spectroscopy,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40781139/
40804444_Tan_2025,gold (carries answers),epilepsy,PMID,40804444,10.1038/s41598-025-14402-4,Peripheral cytokine and monocyte phenotype associations in drug-resistant epilepsy,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40804444/
40804712_Zhu_2025,gold (carries answers),epilepsy,PMID,40804712,10.1186/s12883-025-04339-6,Incomplete penetrance and variable phenotypes of a novel NPRL2 frameshift variant: from familial focal epilepsy with variable foci 2 to neurodevelopmental disorders,BMC neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40804712/
40823303_Alves_2025,gold (carries answers),epilepsy,PMID,40823303,10.3389/fneur.2025.1555162,Neural network-based method for measuring the impacts of epileptic brain activities on cardiac cycles,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40823303/
40832151_Fu_2025,gold (carries answers),epilepsy,PMID,40832151,10.3389/fneur.2025.1623212,An interpretable machine learning approach for predicting drug-resistant epilepsy in children with tuberous sclerosis complex,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40832151/
40866410_Paz_2025,gold (carries answers),epilepsy,PMID,40866410,10.1038/s41598-025-15362-5,Numerical simulation of transcranial static magnetic fields for the treatment of global epilepsy in children,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40866410/
40877417_Kliem_2025,gold (carries answers),epilepsy,PMID,40877417,10.1038/s41598-025-16902-9,The impact of prompting on ChatGPT's adherence to status epilepticus treatment guidelines,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40877417/
40883714_Natarajan_2025,gold (carries answers),epilepsy,PMID,40883714,10.1186/s12883-025-04402-2,"Quality of life, depression, daytime sleepiness and fatigue in Omani people with epilepsy: a cross-sectional study",BMC neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40883714/
40885781_Su_2025,gold (carries answers),epilepsy,PMID,40885781,10.1038/s41598-025-17256-y,A model for epileptic EEG detection and recognition based on Multi-Attention mechanism and Spatiotemporal,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40885781/
40890139_Hannoun_2025,gold (carries answers),epilepsy,PMID,40890139,10.1038/s41598-025-02003-0,Increased volumes of the precuneus and the pallidum in idiopathic generalized epilepsy,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/40890139/
40908994_Chen_2025,gold (carries answers),epilepsy,PMID,40908994,10.3389/fneur.2025.1633993,"Comparison of SPECT/CT, AEEG, and 3D-pCASL in people with epilepsy",Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40908994/
40969212_Nishioka_2025,gold (carries answers),epilepsy,PMID,40969212,10.3389/fneur.2025.1632484,Ictal phase-amplitude coupling as a biomarker for seizure onset zone in neocortical epilepsy,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/40969212/
41001209_Li_2025,gold (carries answers),epilepsy,PMID,41001209,10.3389/fneur.2025.1629669,A retrospective cohort study on the seizure risks and outcomes of children with acquired brain injury,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41001209/
41006507_Park_2025,gold (carries answers),epilepsy,PMID,41006507,10.1038/s41598-025-16881-x,Prediction of personalized antiseizure medications response based on clinical signatures in epilepsy,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/41006507/
41028128_Shi_2025,gold (carries answers),epilepsy,PMID,41028128,10.1038/s41598-025-14550-7,Graph based link prediction for epilepsy drug discovery,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/41028128/
41034293_Fan_2025,gold (carries answers),epilepsy,PMID,41034293,10.1038/s41598-025-11906-x,Safety and efficacy of one-dose nocturnal levetiracetam for the treatment of self-limited epilepsy with centrotemporal spikes: a randomized clinical trial,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/41034293/
41062965_Zhao_2025,gold (carries answers),epilepsy,PMID,41062965,10.1186/s12883-025-04431-x,Global burden trends of idiopathic epilepsy in young adults from 1990 to 2035: based on the global burden of disease study 2021,BMC neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41062965/
41083803_Oh_2025,gold (carries answers),epilepsy,PMID,41083803,10.1038/s41598-025-19666-4,Expanding the clinical and genetic spectrum of GLUL-related developmental and epileptic encephalopathy,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/41083803/
41087958_Zahra_2025,gold (carries answers),epilepsy,PMID,41087958,10.1186/s12883-025-04433-9,Barriers and facilitators of antiseizure medication adherence: a qualitative study among persons with epilepsy in Pakistan,BMC neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41087958/
41107396_Hosseini_2025,gold (carries answers),epilepsy,PMID,41107396,10.1038/s41598-025-20315-z,Analyzing the normal and epileptic output of a neural mass model based on cyclic-small gain theorem,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/41107396/
41111956_Hu_2025,gold (carries answers),epilepsy,PMID,41111956,10.3389/fneur.2025.1640796,Correlation between systemic inflammatory response index and post-stroke epilepsy based on multiple logistic regression analysis,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41111956/
41127284_Hu_2025,gold (carries answers),epilepsy,PMID,41127284,10.3389/fneur.2025.1677046,Add-on ketogenic diet versus antiseizure medications alone in children with developmental and epileptic encephalopathies: a prospective comparative cohort study,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41127284/
41127292_Kiriakopoulos_2025,gold (carries answers),epilepsy,PMID,41127292,10.3389/fneur.2025.1654687,Innovating the practice of epilepsy care to improve patient outcomes: a model for community health worker integration,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41127292/
41174625_Sawafta_2025,gold (carries answers),epilepsy,PMID,41174625,10.1186/s12883-025-04447-3,Clinical characteristics of pediatric epilepsy in Palestine: a cross-sectional study,BMC neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41174625/
41180532_Nakao_2025,gold (carries answers),epilepsy,PMID,41180532,10.3389/fneur.2025.1665997,Acute symptomatic seizure prevention with perampanel in moderate and severe traumatic brain injury: a retrospective comparison with levetiracetam,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41180532/
41180538_Liu_2025,gold (carries answers),epilepsy,PMID,41180538,10.3389/fneur.2025.1608745,Association of serum bicarbonate with 28-day and 90-day mortality in patients with epilepsy and concurrent sepsis: a retrospective cohort study,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41180538/
41184380_Kim_2025,gold (carries answers),epilepsy,PMID,41184380,10.1038/s41598-025-22229-2,PARP1-TRPM2-PKC cascade distinctly regulates reactive astrogliosis and clasmatodendrosis through NF-κB and AKT pathways in the hippocampus of chronic epilepsy rats,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/41184380/
41211287_Choo_2025,gold (carries answers),epilepsy,PMID,41211287,10.3389/fneur.2025.1690510,Preserved ictal responsiveness in right mesial temporal lobe epilepsy: metabolic correlates in posterior temporal networks with FDG-PET,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41211287/
41230376_Triva_2025,gold (carries answers),epilepsy,PMID,41230376,10.3389/fneur.2025.1642329,"Targeting the gut to improve seizure control in CDKL5 deficiency disorder (CDD): study protocol for a single-arm, open-label clinical trial",Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41230376/
41233341_Kongsui_2025,gold (carries answers),epilepsy,PMID,41233341,10.1038/s41598-025-23414-z,Biochanin A prevents neurodegeneration and oxidative stress in a kainic acid model of epilepsy by activating the PI3K/Akt/Nrf2 signaling pathway,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/41233341/
41254067_Badr_2025,gold (carries answers),epilepsy,PMID,41254067,10.1038/s41598-025-24431-8,EEG based epileptic seizure detection using SVM fuzzy learning and metaheuristic optimization,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/41254067/
41255796_Möller_2025,gold (carries answers),epilepsy,PMID,41255796,10.3389/fneur.2025.1685993,"Treating status epilepticus in clinical practice-a multi-national survey in Germany, Austria, and Switzerland",Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41255796/
41309731_Park_2025,gold (carries answers),epilepsy,PMID,41309731,10.1038/s41598-025-26360-y,Prediction of longitudinal outcomes and novel cluster identification in epilepsy,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/41309731/
41312349_Brigo_2025,gold (carries answers),epilepsy,PMID,41312349,10.3389/fneur.2025.1681483,Benzodiazepines versus non-benzodiazepine antiseizure medications as first-line agents for status epilepticus: analysis of real word data from a 9-years prospective cohort,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41312349/
41339472_Kang_2025,gold (carries answers),epilepsy,PMID,41339472,10.1038/s41598-025-30741-8,Alterations in serum metabolomics predict drug-resistant epilepsy,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/41339472/
41341511_Reinacher_2025,gold (carries answers),epilepsy,PMID,41341511,10.3389/fneur.2025.1685431,Combined MRI morphometry and source imaging guide placement of stereo-EEG electrodes in focal epilepsy with subtle or absent lesions,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41341511/
41376770_Alizadeh_2025,gold (carries answers),epilepsy,PMID,41376770,10.3389/fneur.2025.1675066,Independent component analysis of resting-state fMRI identifies regions associated with seizure freedom after laser interstitial thermal therapy for temporal lobe epilepsy,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41376770/
41383239_Gu_2025,gold (carries answers),epilepsy,PMID,41383239,10.3389/fneur.2025.1729387,Epilepsy-associated CHD2 missense variants and optimization strategies for genetic diagnosis: a comparative analysis of algorithms,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41383239/
41390778_Fu_2025,gold (carries answers),epilepsy,PMID,41390778,10.1038/s41598-025-32329-8,Multi-task learning identifies shared genetic risk for late-onset epilepsy and alzheimer's disease,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/41390778/
41404464_Czerniak_2025,gold (carries answers),epilepsy,PMID,41404464,10.3389/fneur.2025.1695511,Prevalence of cannabis use disorders and associated factors among privately insured adults with epilepsy,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41404464/
41426993_Su_2025,gold (carries answers),epilepsy,PMID,41426993,10.3389/fneur.2025.1731858,Stroke-like lesion and status epilepticus in a child with NARS2-related combined oxidative phosphorylation deficiency 24,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41426993/
41449193_Ijaz_2025,gold (carries answers),epilepsy,PMID,41449193,10.1038/s41598-025-30401-x,Explainable machine learning identifies immune-inflammatory biomarkers and therapeutic candidates in drug-resistant epilepsy,Scientific reports,2025,https://pubmed.ncbi.nlm.nih.gov/41449193/
41458126_Ma_2025,gold (carries answers),epilepsy,PMID,41458126,10.3389/fneur.2025.1694455,The effects of transcutaneous auricular vagus nerve stimulation in epilepsy comorbid with migraine on the EEG power spectrum: a randomized controlled trial,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41458126/
41519982_Yang_2026,gold (carries answers),epilepsy,PMID,41519982,10.1038/s41598-025-32920-z,Knowledge graph representation of the mappings between seizure semiology and epileptogenic zones,Scientific reports,2026,https://pubmed.ncbi.nlm.nih.gov/41519982/
41545462_Padmaja_2026,gold (carries answers),epilepsy,PMID,41545462,10.1038/s41598-026-36121-0,Hybrid quantum classical framework for electroencephalogram driven neurological processing in epileptic seizure taxonomy,Scientific reports,2026,https://pubmed.ncbi.nlm.nih.gov/41545462/
41545509_Li_2026,gold (carries answers),epilepsy,PMID,41545509,10.1038/s41598-025-34682-0,HRV features as potential biomarkers for auxiliary diagnosis in epilepsy,Scientific reports,2026,https://pubmed.ncbi.nlm.nih.gov/41545509/
41554844_Zhu_2026,gold (carries answers),epilepsy,PMID,41554844,10.1038/s41598-026-36062-8,Elevated body roundness index and epilepsy prevalence: a cross-sectional study,Scientific reports,2026,https://pubmed.ncbi.nlm.nih.gov/41554844/
41602971_Shen_2025,gold (carries answers),epilepsy,PMID,41602971,10.3389/fneur.2025.1758811,The construction and validation of a clinical predictive model for somatic symptom disorders in epilepsy patients,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41602971/
41611827_Song_2026,gold (carries answers),epilepsy,PMID,41611827,10.1038/s41598-026-37646-0,Commonalities and distinctions of static and dynamic functional connectivity density between left and right temporal lobe epilepsy,Scientific reports,2026,https://pubmed.ncbi.nlm.nih.gov/41611827/
41613177_Xu_2025,gold (carries answers),epilepsy,PMID,41613177,10.3389/fneur.2025.1478718,Epilepsy detection based on spatiotemporal feature interaction fusion of EEG signals,Frontiers in neurology,2025,https://pubmed.ncbi.nlm.nih.gov/41613177/
