paper_id,role,stratum,identifier_type,identifier,doi,title,journal,year,url
PMC13114936,decoy (no answer),oncology_endo_cardio,PMCID,PMC13114936,10.3390/cells15080698,"Transcriptome Analysis Identifies Proteostasis and Cell Survival Pathway Disruption in Peripartum Cardiomyopathy, Leading to Heart Failure",Cells,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13114936/
PMC13115075,decoy (no answer),oncology_endo_cardio,PMCID,PMC13115075,10.3390/curroncol33040215,First-Line Pembrolizumab Monotherapy for Advanced Non-Small Cell Lung Cancer: A Multicenter Real-World Study from Vietnam,"Current oncology (Toronto, Ont.)",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13115075/
PMC13115984,decoy (no answer),oncology_endo_cardio,PMCID,PMC13115984,10.1002/cam4.71853,Multi-Transcriptomic Analysis Reveals That EREG-Driven TME Crosstalk Defines Anti-EGFR Response in Colorectal Cancer,Cancer medicine,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13115984/
PMC13116102,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13116102,10.1002/alz.71433,Genetic correlation analysis of Alzheimer's disease and stroke implicates PHLPP1 as a shared locus in individuals of African ancestry,Alzheimer's & dementia : the journal of the Alzheimer's Association,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13116102/
PMC13116124,decoy (no answer),oncology_endo_cardio,PMCID,PMC13116124,10.1002/cam4.71874,Stanniocalcin 2-Induced Autophagy Confers Resistance of Lung Cancer Cells to EGFR Inhibition via the ERK/Beclin 1 Signaling,Cancer medicine,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13116124/
PMC13116138,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13116138,10.1002/alz.71311,The forgotten population: Early-onset Alzheimer's in people with Down syndrome,Alzheimer's & dementia : the journal of the Alzheimer's Association,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13116138/
PMC13116344,decoy (no answer),oncology_endo_cardio,PMCID,PMC13116344,10.1093/bib/bbag179,Multimodal foundation models in colorectal cancer: from prediction to trustworthy clinical insight,Briefings in bioinformatics,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13116344/
PMC13116533,decoy (no answer),internal_medicine,PMCID,PMC13116533,10.2147/COPD.S594021,Nicotine Metabolism and Chronic Obstructive Pulmonary Disease: Mendelian Randomization and Phenotypic Characterization Analysis,International journal of chronic obstructive pulmonary disease,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13116533/
PMC13117202,decoy (no answer),oncology_endo_cardio,PMCID,PMC13117202,10.1002/cam4.71885,Identification of Prognostic Risk Factors in Older Patients With Extensive-Stage Small Cell Lung Cancer,Cancer medicine,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13117202/
PMC13117217,decoy (no answer),oncology_endo_cardio,PMCID,PMC13117217,10.1002/cam4.71869,"TYRO3, AXL, MERTK and Their Ligands in Brain Metastases From Colorectal Cancers",Cancer medicine,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13117217/
PMC13117220,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13117220,10.1002/alz.71404,Use of anti-amyloid-β monoclonal antibodies in persons with Down syndrome Alzheimer's disease,Alzheimer's & dementia : the journal of the Alzheimer's Association,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13117220/
PMC13117556,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13117556,10.1161/STROKEAHA.125.052605,"Exoskeleton-Assisted Therapy Enhances Upper Limb Motor Recovery in Early Subacute Stroke: A Multicenter, Single-Blind Randomized Controlled Trial",Stroke,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13117556/
PMC13117575,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13117575,10.1161/STROKEAHA.125.052134,Preceding Infections and Coagulation Biomarkers in Early-Onset Cryptogenic Ischemic Stroke,Stroke,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13117575/
PMC13117596,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13117596,10.1161/STROKEAHA.125.053251,Thrombophilia Screening in Young Patients With Cryptogenic Ischemic Stroke,Stroke,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13117596/
PMC13117616,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13117616,10.1161/STROKEAHA.125.051675,Outcomes and Safety of Revascularization Approaches for Stroke Related to Isolated Vertebral Artery Occlusions (BRAVO),Stroke,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13117616/
PMC13117711,decoy (no answer),oncology_endo_cardio,PMCID,PMC13117711,10.3390/md24040126,Orally Administered Rhamnan Sulfate from Monostroma nitidum Significantly Inhibits Melanoma Metastasis in Lungs and Aorta of Mice Implanted with B16 Cells,Marine drugs,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13117711/
PMC13117844,decoy (no answer),internal_medicine,PMCID,PMC13117844,10.2147/COPD.S598017,A Quarter-Century of Chronic Obstructive Pulmonary Disease in the Intensive Care Unit (2000-2025): A Bibliometric Roadmap of Thematic Evolution and Future Frontiers,International journal of chronic obstructive pulmonary disease,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13117844/
PMC13117951,decoy (no answer),internal_medicine,PMCID,PMC13117951,10.3390/md24040140,"Antioxidant Peptides from Skipjack tuna: Ameliorate Function on Cigarette Smoke Extract-Induced COPD in Cell Model by Targeting Oxidative Stress, Inflammation and Apoptosis",Marine drugs,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13117951/
PMC13118136,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13118136,10.2196/86672,"Integrating Virtual Reality Simulation, Online Learning, and Group Reflection to Strengthen Dementia Care in Nursing Homes: Mixed Methods Pilot Study",JMIR formative research,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13118136/
PMC13118392,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13118392,10.1002/brb3.71410,Structural Volumetric Alterations in Parkinson's Disease With Mild Cognitive Impairment,Brain and behavior,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13118392/
PMC13118671,decoy (no answer),internal_medicine,PMCID,PMC13118671,10.2147/COPD.S538733,Perceived Acceptability of SPACE for COPD© as a Maintenance Option Following Pulmonary Rehabilitation Discharge: A Qualitative Interview Study with Patients and Facilitators Using Framework Analysis,International journal of chronic obstructive pulmonary disease,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13118671/
PMC13118680,decoy (no answer),oncology_endo_cardio,PMCID,PMC13118680,10.2147/IJN.S590745,Research on the Inhibition of Cancer Cell Metastasis by Graphene Oxide Suppresses the Translation of the Snail mRNA,International journal of nanomedicine,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13118680/
PMC13119403,decoy (no answer),internal_medicine,PMCID,PMC13119403,10.2196/81707,Smartphone App-Based Music-Facilitated Pulmonary Rehabilitation Program Integrating Rhythm-Guided Walking and Singing for Patients With Chronic Obstructive Pulmonary Disease: Multicenter Randomized Controlled Trial,Journal of medical Internet research,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13119403/
PMC13119832,decoy (no answer),surgery_derm_id,PMCID,PMC13119832,10.1371/journal.ppat.1013635,Single-cell profiling reveals that dynamic lung immune responses distinguish protection from susceptibility to tuberculosis,PLoS pathogens,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13119832/
PMC13119848,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13119848,10.3390/toxins18040192,Muscle-Specific Dosing of OnabotulinumtoxinA in Post-Stroke Upper-Limb Spasticity: A Descriptive Literature Review,Toxins,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13119848/
PMC13119895,decoy (no answer),surgery_derm_id,PMCID,PMC13119895,10.1371/journal.pcbi.1014209,Refining biomarker-based clustering of cardiovascular inflammatory phenotypes in HIV using Recursive Feature Addition: A comparative evaluation approach,PLoS computational biology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13119895/
PMC13119965,decoy (no answer),oncology_endo_cardio,PMCID,PMC13119965,10.1371/journal.pone.0348194,Deep feature optimization using fusion of multiple self-supervised learning approaches and filter-based feature selection for lung cancer histopathology classification,PloS one,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13119965/
PMC13120008,decoy (no answer),surgery_derm_id,PMCID,PMC13120008,10.1371/journal.pone.0324886,Pre-analytical errors during HIV viral load (HIV-VL) and early infant diagnosis (EID) testing in Cameroon,PloS one,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13120008/
PMC13120128,decoy (no answer),surgery_derm_id,PMCID,PMC13120128,10.3390/v18040431,Eye Health and Vision Function in Adults Aging with Well-Controlled HIV,Viruses,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13120128/
PMC13120334,decoy (no answer),surgery_derm_id,PMCID,PMC13120334,10.3390/v18040434,Characterisation of RT Connection and RNase H Polymorphisms in HIV-1 Subtype C in Botswana,Viruses,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13120334/
PMC13120362,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13120362,10.1109/TNSRE.2026.3675477,Effects of Belt Accelerations During Push-Off on Propulsion Mechanics in Individuals Post-Stroke,IEEE transactions on neural systems and rehabilitation engineering : a publication of the IEEE Engineering in Medicine and Biology Society,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13120362/
PMC13120543,decoy (no answer),surgery_derm_id,PMCID,PMC13120543,10.2196/75933,Rapid Deployment of Telemedicine in HIV Care: Mixed Methods Study of Providers' Attitudes and Perceptions,Journal of medical Internet research,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13120543/
PMC13120752,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13120752,10.2196/77017,Machine Learning-Derived Cardiovascular Aging Phenotypes From Cardiac Function and Stroke Risk in the UK Biobank: Cohort Study,JMIR aging,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13120752/
PMC13120754,decoy (no answer),surgery_derm_id,PMCID,PMC13120754,10.2196/84914,"Stigma, Food Insecurity, and Limited Social Support as Psychosocial Correlates of Antiretroviral Therapy Adherence Among Pregnant Women Living With HIV: Cross-Sectional Study",JMIR public health and surveillance,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13120754/
PMC13120785,decoy (no answer),oncology_endo_cardio,PMCID,PMC13120785,10.1159/000545127,One-Hour Troponin Using a High-Sensitivity Point-of-Care Assay in Emergency Primary Care: The OUT-POC Pilot Study,Cardiology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13120785/
PMC13120866,decoy (no answer),oncology_endo_cardio,PMCID,PMC13120866,10.3346/jkms.2026.41.e127,Association Between Colorectal Neoplasia and Subclinical Coronary Atherosclerosis in Asymptomatic Individuals,Journal of Korean medical science,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13120866/
PMC13120881,decoy (no answer),oncology_endo_cardio,PMCID,PMC13120881,10.1093/oncolo/oyag145,Mucinous histology and resistance to immune checkpoint blockade in patients with microsatellite instability-high metastatic colorectal cancer,The oncologist,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13120881/
PMC13120929,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13120929,10.3389/fimmu.2026.1758416,Data-driven hypothesis discovery from disease trajectories in multiple sclerosis,Frontiers in immunology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13120929/
PMC13120945,decoy (no answer),surgery_derm_id,PMCID,PMC13120945,10.3389/fimmu.2026.1796163,Abnormal characteristics of intestinal microenvironment in HIV immunological non-responders,Frontiers in immunology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13120945/
PMC13121081,decoy (no answer),oncology_endo_cardio,PMCID,PMC13121081,10.3389/fimmu.2026.1773700,Identification of predictive biomarkers for nivolumab efficacy in non-small cell lung cancer through integrated serum lipidomics and proteomics analysis,Frontiers in immunology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121081/
PMC13121103,decoy (no answer),oncology_endo_cardio,PMCID,PMC13121103,10.3389/fpubh.2026.1816641,Association of physical component score with high-risk lung nodules among Chinese Urban sanitation workers: a sex-specific analysis,Frontiers in public health,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121103/
PMC13121148,decoy (no answer),surgery_derm_id,PMCID,PMC13121148,10.3389/fimmu.2026.1744789,Integrating clinical and multiomics evidence based on disease module theory: deciphering the comorbidity network of psoriasis vulgaris via the Ising model for mechanistic insights,Frontiers in immunology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121148/
PMC13121177,decoy (no answer),internal_medicine,PMCID,PMC13121177,10.1007/s11657-026-01703-y,Bone microarchitectural degradation in hypertensive patients: a population-based study,Archives of osteoporosis,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121177/
PMC13121186,decoy (no answer),surgery_derm_id,PMCID,PMC13121186,10.1007/s40272-026-00747-4,Long-Term Safety and Efficacy of Dupilumab Treatment in Children Aged 6 Months to 5 Years with Severe Atopic Dermatitis,Paediatric drugs,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121186/
PMC13121188,decoy (no answer),oncology_endo_cardio,PMCID,PMC13121188,10.1007/s00259-025-07753-7,Value of [(18)F]AlF-NOTA-FAPI PET/CT in guiding radiotherapy planning for stage I-IIIC lung cancer: A comparison with contrast-enhanced CT and [(18)F]FDG PET/CT,European journal of nuclear medicine and molecular imaging,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121188/
PMC13121205,decoy (no answer),oncology_endo_cardio,PMCID,PMC13121205,10.1007/s00259-025-07740-y,Development and external validation of a FDG PET-based radiomics model predicting occult lymph node metastasis in non-small cell lung cancer patients,European journal of nuclear medicine and molecular imaging,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121205/
PMC13121206,decoy (no answer),oncology_endo_cardio,PMCID,PMC13121206,10.1007/s00259-025-07662-9,No reinduction of clinically relevant radioiodine uptake after lenvatinib treatment in radioidine-refractory differentiated thyroid cancer,European journal of nuclear medicine and molecular imaging,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121206/
PMC13121217,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13121217,10.1007/s00415-026-13806-0,Patient profiling in relapsing multiple sclerosis: insights from a real-world observational study into the unmet medical needs of patients on disease-modifying therapy,Journal of neurology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121217/
PMC13121328,decoy (no answer),oncology_endo_cardio,PMCID,PMC13121328,10.3389/fpubh.2026.1801314,Metal accumulation in paired colon cancer and adjacent tissues and its relationship with genotoxic and epigenetic biomarkers,Frontiers in public health,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121328/
PMC13121396,decoy (no answer),internal_medicine,PMCID,PMC13121396,10.1007/s00383-026-06444-0,Long-term outcomes after operative versus conservative management of congenital thoracic malformations: a propensity-matched cohort study,Pediatric surgery international,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121396/
PMC13121431,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13121431,10.1007/s00415-026-13831-z,"Demyelinating disorders in women: epidemiology, immunology, and clinical implications across MS, NMOSD, and MOGAD",Journal of neurology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121431/
PMC13121435,decoy (no answer),oncology_endo_cardio,PMCID,PMC13121435,10.1038/s41597-026-06822-2,A comprehensive European Colorectal Cancer Cohort dataset,Scientific data,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121435/
PMC13121481,decoy (no answer),surgery_derm_id,PMCID,PMC13121481,10.1177/23259582261444528,Pragmatic Strategies for Sustaining HIV Care: 25-Year Outcomes from an Independent Practice in India,Journal of the International Association of Providers of AIDS Care,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121481/
PMC13121487,decoy (no answer),internal_medicine,PMCID,PMC13121487,10.1177/23259582261445148,Incident Hypertension with Antiretroviral Therapy in the OPERA Cohort,Journal of the International Association of Providers of AIDS Care,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121487/
PMC13121529,decoy (no answer),internal_medicine,PMCID,PMC13121529,10.1038/s41598-026-42291-8,Association between β-blocker use and outcomes in patients with heart failure and chronic obstructive pulmonary disease: a retrospective cohort study,Scientific reports,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121529/
PMC13121586,decoy (no answer),oncology_endo_cardio,PMCID,PMC13121586,10.1007/s10637-026-01598-z,Scorpio fuscus venom as a promising anticancer agent against colorectal cancer,Investigational new drugs,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121586/
PMC13121664,decoy (no answer),oncology_endo_cardio,PMCID,PMC13121664,10.1186/s41747-026-00718-x,Artificial intelligence for detecting acute heart failure on chest CT: prospective clinical proof-of-concept validation,European radiology experimental,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121664/
PMC13121690,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13121690,10.1038/s41467-026-70340-3,Dual-stiffness nanoparticles for compartment-specific drug delivery in stroke,Nature communications,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121690/
PMC13121709,decoy (no answer),oncology_endo_cardio,PMCID,PMC13121709,10.1038/s41598-026-44419-2,Long noncoding RNA FOXP1-DT modulates regulatory T cells in Graves' disease,Scientific reports,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121709/
PMC13121716,decoy (no answer),internal_medicine,PMCID,PMC13121716,10.1038/s41467-026-70601-1,The REDD1-NF-κB-miRNAs-eNOS/SIRT1 axis mediates obesity-induced endothelial cell senescence and hypertension,Nature communications,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121716/
PMC13121749,decoy (no answer),internal_medicine,PMCID,PMC13121749,10.1038/s41598-026-42160-4,Epimedin C attenuates airway inflammation and remodeling in Asthma by intervening M2 macrophage polarization via modulating the PI3K/Akt/mTOR signaling pathway,Scientific reports,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121749/
PMC13121785,decoy (no answer),internal_medicine,PMCID,PMC13121785,10.3349/ymj.2025.0327,"Epidemiological Trends in Inflammatory Bowel Disease in Korea: Age-Related Shifts and Urban-Rural Disparities in a Nationwide Study, 2004-2015",Yonsei medical journal,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121785/
PMC13121786,decoy (no answer),internal_medicine,PMCID,PMC13121786,10.3349/ymj.2024.0293,Deep Learning-Based Prediction System for Surgical Difficulty in Rectal Cancer Patients Using MRI Pelvimetry,Yonsei medical journal,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121786/
PMC13121804,decoy (no answer),surgery_derm_id,PMCID,PMC13121804,10.1038/s41598-026-37218-2,"Stigma, discrimination and associated determinants among people living with HIV/AIDS accessing Anti-Retroviral Therapy in Ikeja, Lagos state, Nigeria",Scientific reports,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121804/
PMC13121922,decoy (no answer),oncology_endo_cardio,PMCID,PMC13121922,10.1002/pds.70370,"Identifying the Initiation of a New Line of Therapy for Metastatic Lung, Breast, and Colorectal Cancer in Real-World Data: A Scoping Review",Pharmacoepidemiology and drug safety,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13121922/
PMC13122273,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13122273,10.1002/cns.70886,Perivascular SPP1 Drives Microglial Synaptic Engulfment After Ischemic Stroke,CNS neuroscience & therapeutics,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122273/
PMC13122293,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13122293,10.1002/nbm.70296,Quantitative Susceptibility Mapping of the Cervical Spinal Cord at 3T and Application to Multiple Sclerosis,NMR in biomedicine,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122293/
PMC13122356,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13122356,10.1093/europace/euag063,Association of non-invasive atrial cardiomyopathy markers with cerebral stroke lesions: a population-based analysis from the Hamburg City Health Study,"Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal of the working groups on cardiac pacing, arrhythmias, and cardiac cellular electrophysiology of the European Society of Cardiology",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122356/
PMC13122369,decoy (no answer),oncology_endo_cardio,PMCID,PMC13122369,10.30476/ijcbnm.2026.99067.2278,The Effect of Mental Health Education on the Resilience and Psychosocial Adjustment in Patients with Heart Failure under the Care of Home Counseling and Nursing Services: A Randomized Controlled Trial,International journal of community based nursing and midwifery,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122369/
PMC13122370,decoy (no answer),oncology_endo_cardio,PMCID,PMC13122370,10.30476/ijcbnm.2026.103856.2588,"Impact of Self-Management Education on Self-care Behaviors, Quality of Life and, Readmission in Heart Failure Patients: A Randomized Controlled Trial",International journal of community based nursing and midwifery,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122370/
PMC13122394,decoy (no answer),oncology_endo_cardio,PMCID,PMC13122394,10.1001/jamanetworkopen.2026.8823,"Heart Attack Education and EMS Response in High-Risk, Low EMS Usage Areas: A Stepped-Wedge Cluster-Randomized Trial",JAMA network open,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122394/
PMC13122558,decoy (no answer),oncology_endo_cardio,PMCID,PMC13122558,10.1155/humu/8880918,Targeting the Vim-PGI(2) Pathway Enhances CD8(+) T Cell-Mediated Antitumor Immunity in Breast Cancer,Human mutation,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122558/
PMC13122559,decoy (no answer),oncology_endo_cardio,PMCID,PMC13122559,10.1111/1759-7714.70288,Predictive Value of Circulating Tumor Cells in Neoadjuvant Chemoimmunotherapy for Non-Small Cell Lung Cancer,Thoracic cancer,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122559/
PMC13122564,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13122564,10.1002/alz.71276,System changes to empower primary care in Alzheimer's disease detection and care,Alzheimer's & dementia : the journal of the Alzheimer's Association,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122564/
PMC13122602,decoy (no answer),oncology_endo_cardio,PMCID,PMC13122602,10.1093/eschf/xvag098,Plasma protein profiles in different heart failure phenotypes,ESC heart failure,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122602/
PMC13122606,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13122606,10.1093/europace/euag056,Cryptogenic stroke in women: impact of insertable cardiac monitoring in the STROKEWISE cohort study,"Europace : European pacing, arrhythmias, and cardiac electrophysiology : journal of the working groups on cardiac pacing, arrhythmias, and cardiac cellular electrophysiology of the European Society of Cardiology",2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122606/
PMC13122620,decoy (no answer),oncology_endo_cardio,PMCID,PMC13122620,10.1093/eschf/xvag059,Discharge neutrophily-to-lymphocyte ratio and its trajectory as predictors of 30-day outcomes in acute heart failure,ESC heart failure,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122620/
PMC13122621,decoy (no answer),oncology_endo_cardio,PMCID,PMC13122621,10.1093/eschf/xvag008,Real-world data on early initiation of sodium-glucose co-transporter-2 inhibitors in newly diagnosed heart failure with reduced ejection fraction,ESC heart failure,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122621/
PMC13122623,decoy (no answer),oncology_endo_cardio,PMCID,PMC13122623,10.1093/eschf/xvag094,"Global burden of heart failure attributable to atrial fibrillation and flutter, insights from GBD 2021",ESC heart failure,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122623/
PMC13122628,decoy (no answer),oncology_endo_cardio,PMCID,PMC13122628,10.1093/eschf/xvag107,Worsening heart failure-based hierarchical endpoints beyond HF hospitalization: expert opinion paper,ESC heart failure,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122628/
PMC13122629,decoy (no answer),oncology_endo_cardio,PMCID,PMC13122629,10.1093/eschf/xvag073,Effects of metabolic syndrome on cardiovascular outcomes in non-obese heart failure patients,ESC heart failure,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122629/
PMC13122913,decoy (no answer),internal_medicine,PMCID,PMC13122913,10.1186/s12902-026-02226-w,The body mass index-glucose index as a new tool for early detection of the risk of dysglycemia in patients with hypertension and obstructive sleep apnea,BMC endocrine disorders,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13122913/
PMC13123060,decoy (no answer),oncology_endo_cardio,PMCID,PMC13123060,10.1080/15384047.2026.2663610,UCHL5 suppresses thyroid carcinoma progression via ZRANB1 stabilization and ferroptosis regulation,Cancer biology & therapy,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13123060/
PMC13123110,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13123110,10.1186/s40035-026-00550-8,N-terminally acetylated Met11-Tau: a new pathological truncated Tau species with functional relevance in Alzheimer's disease,Translational neurodegeneration,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13123110/
PMC13123121,decoy (no answer),oncology_endo_cardio,PMCID,PMC13123121,10.1186/s13059-026-04030-0,Phase separation of β-catenin assembles active loop hubs in colorectal cancer,Genome biology,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13123121/
PMC13123203,decoy (no answer),oncology_endo_cardio,PMCID,PMC13123203,10.1111/eci.70212,Identification of miR-150-5p in Human Amniotic Membrane Mesenchymal Cell-Derived Extracellular Vesicles as a Novel Mechanism Driving Cardioprotection,European journal of clinical investigation,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13123203/
PMC13123300,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13123300,10.1111/psyg.70171,Agitation Severity and Psychotropic Prescription in Acute Patients With Delirium Superimposed on Dementia,Psychogeriatrics : the official journal of the Japanese Psychogeriatric Society,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13123300/
PMC13123454,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13123454,10.1002/cns.70910,AS1842856 Reduces β-Amyloid Burden via Inhibiting PLA2G4A-Mediated Lysosomal Dysfunction in APP/PS1 Mice,CNS neuroscience & therapeutics,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13123454/
PMC13123514,decoy (no answer),neurology_non_epilepsy,PMCID,PMC13123514,10.1590/1980-220X-REEUSP-2025-0293en,The effect of nurse-led interventions on quality of life in stroke patients: a systematic review and meta-analysis,Revista da Escola de Enfermagem da U S P,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13123514/
PMC13123551,decoy (no answer),internal_medicine,PMCID,PMC13123551,10.2147/COPD.S572998,Community-Based Case-Finding for Chronic Obstructive Pulmonary Disease and Self-Management Education in Partnership with Faith-Based Organizations,International journal of chronic obstructive pulmonary disease,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13123551/
PMC13123555,decoy (no answer),internal_medicine,PMCID,PMC13123555,10.2147/COPD.S588302,"COPD in Africa in the Post-COVID Era: A GBD 2023 Analysis of Trends, Demographic Drivers and Health-System Performance",International journal of chronic obstructive pulmonary disease,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13123555/
PMC13123626,decoy (no answer),oncology_endo_cardio,PMCID,PMC13123626,10.1016/j.celrep.2026.117045,APC coordinates GSK3 phosphorylation of SETD8 to suppress colorectal cancer,Cell reports,2026,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC13123626/
